CLIENT_ID,CLIENT_FIRST_NAME,CLIENT_LAST_NAME,CAR,CLAIM,dealerId,delaerOrderId
1329.0,Vitor Gabriel,Mendonça,Dolphin,Charging port issues,16.0,001329
1330.0,Isaac,Silva,Dolphin,Brake system maintenance,48.0,001330
1331.0,Yasmin,Mendonça,Dolphin,Regenerative braking issues,9.0,001331
1332.0,Lorena,Nogueira,Han,Charging port issues,11.0,001332
1333.0,Maria Fernanda,Mendonça,Yuan,Cooling system issues,1.0,001333
1334.0,Gael,Nogueira,Dolphin,Battery management system failure,17.0,001334
1335.0,Lavínia,Campos,Dolphin,Battery management system failure,28.0,001335
1336.0,Alice,Teixeira,Dolphin,Battery degradation,17.0,001336
1337.0,Pietro,Fonseca,Dolphin,Charging issues,49.0,001337
1338.0,Ágatha,Cavalcanti,Dolphin,Battery degradation,25.0,001338
1339.0,Lucca,Melo,Tan,Overheating of battery,40.0,001339
1340.0,Jade,Almeida,Dolphin,Charging port issues,13.0,001340
1341.0,Rodrigo,Freitas,Dolphin,Cooling system issues,7.0,001341
1342.0,Maria Eduarda,Cirino,Yuan,Battery degradation,47.0,001342
1343.0,Yuri,Rodrigues,Dolphin,Cooling system issues,43.0,001343
1344.0,Lorenzo,Carvalho,Dolphin,Range anxiety,6.0,001344
1345.0,Isabelly,Carvalho,Han,Electric motor failure,22.0,001345
1346.0,Sophia,Guerra,Yuan,Charging issues,21.0,001346
1347.0,Vitória,Farias,Dolphin,Charging issues,17.0,001347
1348.0,Sabrina,Marques,Yuan,Overheating of battery,7.0,001348
1349.0,Enrico,Castro,Dolphin,Inverter problems,33.0,001349
1350.0,Renan,Silveira,Dolphin,Inconsistent charging,2.0,001350
1351.0,Thiago,Farias,Dolphin,Battery management system failure,2.0,001351
1352.0,João Felipe,Siqueira,Han,Cooling system issues,35.0,001352
1353.0,Luiz Otávio,Montenegro,Dolphin,Brake system maintenance,16.0,001353
1354.0,Thiago,Pinto,Dolphin,Software glitches,41.0,001354
1355.0,Henry,Campos,Tan,Electric motor failure,38.0,001355
1356.0,Asafe,Montenegro,Yuan,Software glitches,15.0,001356
1357.0,Mathias,Mendonça,Dolphin,Software glitches,46.0,001357
1358.0,Mariana,Leão,Dolphin,Charging port issues,39.0,001358
1359.0,Ana Cecília,da Rosa,Dolphin,Brake system maintenance,32.0,001359
1360.0,Ana Laura,Cardoso,Yuan,Charging issues,19.0,001360
1361.0,Melissa,Abreu,Yuan,Electric motor failure,8.0,001361
1362.0,Murilo,Ferreira,Tan,Charging issues,31.0,001362
1363.0,Francisco,Moraes,Yuan,Battery degradation,23.0,001363
1364.0,Yuri,Silva,Dolphin,Battery management system failure,9.0,001364
1365.0,Melissa,Pires,Yuan,Charging issues,21.0,001365
1366.0,Henry,Aparecida,Dolphin,Regenerative braking issues,6.0,001366
1367.0,Bárbara,da Mota,Dolphin,Cabin filter replacement,47.0,001367
1368.0,Nicole,Rios,Dolphin,Brake system maintenance,46.0,001368
1369.0,Clara,Melo,Dolphin,Range anxiety,17.0,001369
1370.0,Natália,Peixoto,Dolphin,Software glitches,22.0,001370
1371.0,Davi Miguel,Alves,Dolphin,Battery management system failure,20.0,001371
1372.0,Natália,Viana,Tan,Overheating of battery,35.0,001372
1373.0,Josué,Aragão,Tan,Charging issues,5.0,001373
1374.0,Alexia,Rezende,Yuan,Electric motor failure,15.0,001374
1375.0,Joaquim,da Luz,Han,Charging issues,11.0,001375
1376.0,Sabrina,Costela,Dolphin,Charging issues,31.0,001376
1377.0,Mathias,Campos,Han,Electrical system faults,26.0,001377
1378.0,Cauã,Ferreira,Han,Electrical system faults,39.0,001378
1379.0,João Pedro,Pastor,Dolphin,Brake system maintenance,1.0,001379
1380.0,Maria Liz,Fonseca,Yuan,Inverter problems,33.0,001380
1381.0,Lucca,Azevedo,Dolphin,Regenerative braking issues,17.0,001381
1382.0,Maria Júlia,Cunha,Han,Battery degradation,33.0,001382
1383.0,Lucas Gabriel,Mendonça,Dolphin,Vehicle control system failures,41.0,001383
1384.0,Kevin,Pimenta,Dolphin,Battery degradation,30.0,001384
1385.0,Maria Eduarda,Azevedo,Tan,Software glitches,5.0,001385
1386.0,Sara,Melo,Dolphin,Cabin filter replacement,40.0,001386
1387.0,Sofia,Martins,Yuan,Regenerative braking issues,9.0,001387
1388.0,Olívia,Cardoso,Yuan,Cooling system issues,16.0,001388
1389.0,Laura,Gonçalves,Dolphin,Fluid top-up,20.0,001389
1390.0,Nicolas,Carvalho,Dolphin,Battery degradation,49.0,001390
1391.0,Gael,Sá,Dolphin,Battery degradation,12.0,001391
1392.0,Alícia,Garcia,Han,Battery degradation,47.0,001392
1393.0,Vitor Gabriel,Albuquerque,Dolphin,Electrical system faults,34.0,001393
1394.0,Mariane,Carvalho,Dolphin,Battery management system failure,25.0,001394
1395.0,Sarah,Castro,Dolphin,Overheating of battery,30.0,001395
1396.0,Miguel,Pinto,Yuan,Regenerative braking issues,22.0,001396
1397.0,Ana Lívia,da Mata,Dolphin,Inverter problems,10.0,001397
1398.0,Bryan,Jesus,Seal,Electric motor failure,30.0,001398
1399.0,Lucas,Marques,Yuan,Battery management system failure,13.0,001399
1400.0,Maria Laura,Andrade,Dolphin,Battery degradation,28.0,001400
1401.0,Ravy,Moreira,Dolphin,Range anxiety,13.0,001401
1402.0,Enrico,Barbosa,Han,Electric motor failure,7.0,001402
1403.0,Cecília,Moura,Dolphin,Electrical system faults,6.0,001403
1404.0,Guilherme,Cavalcanti,Dolphin,Battery overheating,7.0,001404
1405.0,Stephany,Fogaça,Dolphin,Cooling system issues,48.0,001405
1406.0,Isadora,Viana,Dolphin,Charging issues,19.0,001406
1407.0,Isabela,Leão,Han,Software glitches,41.0,001407
1408.0,Ágatha,da Mata,Dolphin,Electric motor failure,42.0,001408
1409.0,Stella,Aparecida,Dolphin,Windshield replacement,41.0,001409
1410.0,Bárbara,Marques,Dolphin,Vehicle control system failures,2.0,001410
1411.0,Sarah,Garcia,Tan,Regenerative braking issues,20.0,001411
1412.0,Ana Carolina,Cassiano,Yuan,Electrical system faults,33.0,001412
1413.0,Anthony,Jesus,Dolphin,Regenerative braking issues,47.0,001413
1414.0,Maria,Costela,Dolphin,Charging port issues,11.0,001414
1415.0,Henrique,Araújo,Yuan,Cooling system issues,39.0,001415
1416.0,Otávio,da Conceição,Yuan,Tire replacement,18.0,001416
1417.0,Samuel,Castro,Han,Regenerative braking issues,41.0,001417
1418.0,Rodrigo,Pastor,Dolphin,Charging port issues,38.0,001418
1419.0,Luiz Miguel,Silveira,Dolphin,Range anxiety,22.0,001419
1420.0,Theo,Fernandes,Yuan,Electrical system faults,15.0,001420
1421.0,Enrico,Melo,Dolphin,Battery degradation,31.0,001421
1422.0,Marcos Vinicius,Gonçalves,Yuan,Regenerative braking issues,1.0,001422
1423.0,Breno,Albuquerque,Han,Regenerative braking issues,26.0,001423
1424.0,Diego,Cassiano,Dolphin,Electrical system faults,17.0,001424
1425.0,Júlia,Campos,Dolphin,Charging issues,13.0,001425
1426.0,Benício,Vargas,Dolphin,Overheating of battery,17.0,001426
1427.0,Maria Flor,da Costa,Dolphin,Tire replacement,12.0,001427
1428.0,Nathan,Fernandes,Dolphin,Battery degradation,25.0,001428
1429.0,Clara,Sampaio,Dolphin,Battery degradation,11.0,001429
1430.0,Henry Gabriel,Macedo,Dolphin,Battery management system failure,14.0,001430
1431.0,Mariane,Guerra,Dolphin,Electrical system faults,33.0,001431
1432.0,Hellena,da Rocha,Dolphin,Electric motor failure,25.0,001432
1433.0,Sara,Castro,Dolphin,Regenerative braking issues,17.0,001433
1434.0,Juliana,Montenegro,Dolphin,Overheating of battery,47.0,001434
1435.0,Nicole,Cardoso,Dolphin,Charging port issues,25.0,001435
1436.0,Arthur,Souza,Dolphin,Range anxiety,14.0,001436
1437.0,Lucas,da Rosa,Dolphin,Overheating of battery,48.0,001437
1438.0,Marcos Vinicius,Costela,Dolphin,Electric motor failure,47.0,001438
1439.0,Pedro,Andrade,Yuan,Software glitches,22.0,001439
1440.0,Isis,Almeida,Dolphin,Inverter problems,16.0,001440
1441.0,Cecília,Pimenta,Yuan,Tire replacement,9.0,001441
1442.0,Nicole,Fernandes,Seal,Connectivity issues,50.0,001442
1443.0,Maria Clara,da Rocha,Dolphin,Electric motor failure,3.0,001443
1444.0,Otávio,Montenegro,Dolphin,Vehicle control system failures,18.0,001444
1445.0,Manuela,Duarte,Dolphin,Overheating of battery,29.0,001445
1446.0,Hellena,Lima,Dolphin,Overheating of battery,23.0,001446
1447.0,Ana Liz,Sampaio,Dolphin,Inverter problems,21.0,001447
1448.0,Clarice,Brito,Dolphin,Electrical system faults,15.0,001448
1449.0,Luana,Marques,Dolphin,Charging issues,6.0,001449
1450.0,Pietro,Rocha,Yuan,Battery degradation,31.0,001450
1451.0,Ryan,da Costa,Yuan,Battery degradation,46.0,001451
1452.0,João Gabriel,da Cunha,Dolphin,Inverter problems,6.0,001452
1453.0,Caroline,Silva,Dolphin,Battery degradation,36.0,001453
1454.0,Ana Clara,da Costa,Dolphin,Regenerative braking issues,10.0,001454
1455.0,Esther,da Rocha,Dolphin,Fluid top-up,40.0,001455
1456.0,Arthur Miguel,Vieira,Dolphin,Charging issues,10.0,001456
1457.0,Helena,Almeida,Han,Inverter problems,15.0,001457
1458.0,Joaquim,da Mata,Tan,Battery overheating,23.0,001458
1459.0,Nicole,Fernandes,Dolphin,Regenerative braking issues,42.0,001459
1460.0,Thales,Sá,Dolphin,Cooling system issues,49.0,001460
1461.0,Lucca,Barbosa,Han,Battery degradation,17.0,001461
1462.0,Eduardo,Leão,Dolphin,Inconsistent charging,4.0,001462
1463.0,João Miguel,Moraes,Tan,Brake system maintenance,19.0,001463
1464.0,Clara,Duarte,Dolphin,Electrical system faults,12.0,001464
1465.0,Benjamim,Gonçalves,Dolphin,Regenerative braking issues,8.0,001465
1466.0,Diego,Câmara,Seal,Range anxiety,5.0,001466
1467.0,Zoe,Fernandes,Dolphin,Battery management system failure,34.0,001467
1468.0,Isabella,Albuquerque,Yuan,Electrical system faults,4.0,001468
1469.0,Yuri,Cardoso,Dolphin,Regenerative braking issues,3.0,001469
1470.0,Apollo,Barros,Dolphin,Electric motor failure,42.0,001470
1471.0,Marcelo,Oliveira,Dolphin,Battery degradation,27.0,001471
1472.0,Benício,Azevedo,Dolphin,Windshield replacement,25.0,001472
1473.0,Brayan,Ribeiro,Tan,Charging port issues,19.0,001473
1474.0,Evelyn,da Cunha,Dolphin,Suspension problems,15.0,001474
1475.0,Luiz Miguel,Araújo,Yuan,Battery management system failure,48.0,001475
1476.0,Mariane,Garcia,Tan,Battery overheating,43.0,001476
1477.0,Samuel,da Costa,Yuan,Brake system maintenance,36.0,001477
1478.0,Rael,Souza,Han,Battery degradation,11.0,001478
1479.0,Sarah,Gomes,Dolphin,Electric motor failure,8.0,001479
1480.0,Maria Alice,Pastor,Yuan,Battery degradation,8.0,001480
1481.0,Joaquim,da Mata,Dolphin,Battery management system failure,44.0,001481
1482.0,Nicolas,Pires,Tan,Battery degradation,3.0,001482
1483.0,Miguel,Jesus,Dolphin,Overheating of battery,47.0,001483
1484.0,Diogo,Marques,Dolphin,Charging issues,34.0,001484
1485.0,Diego,Ribeiro,Dolphin,Electrical system faults,7.0,001485
1486.0,Ana Clara,Barbosa,Yuan,Charging issues,50.0,001486
1487.0,Juliana,Fonseca,Dolphin,Charging issues,49.0,001487
1488.0,Danilo,da Rocha,Tan,Climate control system issues,41.0,001488
1489.0,Clarice,Sampaio,Dolphin,Brake system maintenance,26.0,001489
1490.0,Pedro Miguel,Machado,Dolphin,Charging issues,35.0,001490
1491.0,Rhavi,Pimenta,Dolphin,Electric motor failure,15.0,001491
1492.0,Valentina,Nunes,Yuan,Brake system maintenance,8.0,001492
1493.0,Diogo,Pimenta,Dolphin,Electrical system faults,49.0,001493
1494.0,Renan,Costela,Dolphin,Software glitches,39.0,001494
1495.0,Luna,Ferreira,Dolphin,Battery degradation,15.0,001495
1496.0,Joana,Cirino,Dolphin,Battery degradation,33.0,001496
1497.0,João Guilherme,Cirino,Yuan,Electric motor failure,13.0,001497
1498.0,Bruno,da Luz,Dolphin,Regenerative braking issues,38.0,001498
1499.0,Luna,Sá,Dolphin,Electrical system faults,16.0,001499
1500.0,João Vitor,da Luz,Yuan,Battery management system failure,36.0,001500
1501.0,Cecilia,Monteiro,Dolphin,Software glitches,14.0,001501
1502.0,Alícia,Martins,Dolphin,Overheating of battery,14.0,001502
1503.0,Valentim,Cavalcante,Dolphin,Range anxiety,2.0,001503
1504.0,João Felipe,Costa,Dolphin,Electric motor failure,38.0,001504
1505.0,Théo,Machado,Dolphin,Regenerative braking issues,12.0,001505
1506.0,Bárbara,das Neves,Han,Electric motor failure,39.0,001506
1507.0,Luiz Miguel,Castro,Dolphin,Overheating of battery,30.0,001507
1508.0,Augusto,Machado,Seal,Overheating of battery,24.0,001508
1509.0,José Miguel,Andrade,Han,Electric motor failure,27.0,001509
1510.0,Henry,Fogaça,Dolphin,Connectivity issues,30.0,001510
1511.0,Benjamim,Sales,Dolphin,Vehicle control system failures,44.0,001511
1512.0,Amanda,Almeida,Dolphin,Battery degradation,13.0,001512
1513.0,Matteo,Azevedo,Seal,Overheating of battery,46.0,001513
1514.0,Maria Júlia,Pereira,Tan,Charging issues,25.0,001514
1515.0,Diogo,Casa Grande,Dolphin,Electric motor failure,18.0,001515
1516.0,Catarina,Rezende,Tan,Battery management system failure,19.0,001516
1517.0,Noah,Macedo,Tan,Vehicle control system failures,43.0,001517
1518.0,Luísa,da Mata,Dolphin,Range anxiety,12.0,001518
1519.0,Alícia,Cirino,Dolphin,Battery management system failure,23.0,001519
1520.0,Vitor Hugo,Viana,Tan,Overheating of battery,8.0,001520
1521.0,Eloah,Silveira,Dolphin,Overheating of battery,12.0,001521
1522.0,Joaquim,Costa,Dolphin,Battery degradation,9.0,001522
1523.0,Mariane,Novaes,Dolphin,Charging issues,16.0,001523
1524.0,Josué,Rezende,Dolphin,Range anxiety,11.0,001524
1525.0,Lívia,Souza,Dolphin,Tire replacement,17.0,001525
1526.0,Maria Júlia,da Cunha,Yuan,Inverter problems,31.0,001526
1527.0,Caroline,Fonseca,Dolphin,Battery degradation,18.0,001527
1528.0,Mathias,Barros,Dolphin,Brake system maintenance,32.0,001528
1529.0,Olivia,Gonçalves,Yuan,Overheating of battery,22.0,001529
1530.0,Luísa,Gomes,Han,Electric motor failure,10.0,001530
1531.0,Yuri,Fonseca,Tan,Regenerative braking issues,49.0,001531
1532.0,Lucas,Gonçalves,Dolphin,Electrical system faults,6.0,001532
1533.0,Luigi,da Rosa,Dolphin,Battery degradation,15.0,001533
1534.0,Gustavo,Fonseca,Dolphin,Suspension problems,23.0,001534
1535.0,Maria Eduarda,Macedo,Yuan,Battery degradation,5.0,001535
1536.0,Carolina,Castro,Han,Regenerative braking issues,17.0,001536
1537.0,Isaac,Santos,Yuan,Overheating of battery,10.0,001537
1538.0,Bárbara,Moreira,Dolphin,Windshield replacement,18.0,001538
1539.0,Miguel,Pires,Han,Cooling system issues,12.0,001539
1540.0,Ana Cecília,Abreu,Dolphin,Electric motor failure,42.0,001540
1541.0,Gael Henrique,Siqueira,Tan,Battery degradation,44.0,001541
1542.0,Aurora,Fogaça,Dolphin,Overheating of battery,44.0,001542
1543.0,Gael,Pinto,Seal,Electrical system faults,43.0,001543
1544.0,Clarice,Aragão,Dolphin,Electrical system faults,47.0,001544
1545.0,Caleb,Cirino,Seal,Inverter problems,6.0,001545
1546.0,Clarice,Nogueira,Yuan,Range anxiety,25.0,001546
1547.0,Ana Vitória,da Mata,Dolphin,Electric motor failure,39.0,001547
1548.0,Luana,da Paz,Dolphin,Battery management system failure,5.0,001548
1549.0,Danilo,Peixoto,Dolphin,Inverter problems,22.0,001549
1550.0,Luísa,Moraes,Dolphin,Battery degradation,22.0,001550
1551.0,Maria Clara,Pires,Seal,Charging issues,26.0,001551
1552.0,João Guilherme,Jesus,Dolphin,Charging issues,4.0,001552
1553.0,Hellena,Monteiro,Dolphin,Cooling system issues,15.0,001553
1554.0,Ester,Cirino,Dolphin,Charging issues,31.0,001554
1555.0,Cecília,Pacheco,Seal,Charging issues,36.0,001555
1556.0,Sara,Novaes,Han,Overheating of battery,48.0,001556
1557.0,Vitória,Mendes,Dolphin,Battery management system failure,23.0,001557
1558.0,Maysa,Lopes,Dolphin,Charging issues,39.0,001558
1559.0,Vitória,Albuquerque,Yuan,Battery management system failure,48.0,001559
1560.0,Letícia,Novaes,Yuan,Charging issues,26.0,001560
1561.0,Kamilly,Freitas,Dolphin,Battery degradation,15.0,001561
1562.0,Pedro,Teixeira,Dolphin,Charging port issues,5.0,001562
1563.0,Maria Fernanda,Lima,Dolphin,Charging issues,26.0,001563
1564.0,Henry,Garcia,Dolphin,Battery management system failure,10.0,001564
1565.0,Marcela,Azevedo,Yuan,Electric motor failure,35.0,001565
1566.0,Henry Gabriel,Freitas,Yuan,Charging issues,10.0,001566
1567.0,Mariane,da Luz,Dolphin,Inverter problems,21.0,001567
1568.0,Marcos Vinicius,Porto,Dolphin,Battery degradation,41.0,001568
1569.0,Davi Lucca,Alves,Yuan,Electric motor failure,27.0,001569
1570.0,Rael,Barbosa,Dolphin,Electrical system faults,43.0,001570
1571.0,Luna,da Rocha,Dolphin,Brake system maintenance,18.0,001571
1572.0,Emanuelly,Aragão,Dolphin,Charging issues,38.0,001572
1573.0,Antony,Fogaça,Dolphin,Battery management system failure,15.0,001573
1574.0,Gabriel,Castro,Dolphin,Tire replacement,22.0,001574
1575.0,Ana Sophia,Leão,Dolphin,Inverter problems,25.0,001575
1576.0,Cauê,Almeida,Dolphin,Charging issues,21.0,001576
1577.0,Ana Júlia,Monteiro,Yuan,Tire replacement,34.0,001577
1578.0,Maysa,Ramos,Dolphin,Regenerative braking issues,26.0,001578
1579.0,Luiz Fernando,Camargo,Dolphin,Software glitches,36.0,001579
1580.0,Sofia,Barros,Yuan,Software glitches,42.0,001580
1581.0,Sarah,Castro,Dolphin,Cabin filter replacement,39.0,001581
1582.0,Ana Lívia,Albuquerque,Dolphin,Electric motor failure,16.0,001582
1583.0,Maria Vitória,Porto,Tan,Windshield replacement,27.0,001583
1584.0,Anthony,Marques,Dolphin,Electric motor failure,14.0,001584
1585.0,Cecilia,Fernandes,Dolphin,Brake system maintenance,11.0,001585
1586.0,Milena,Costa,Tan,Battery management system failure,31.0,001586
1587.0,Ravy,Moraes,Dolphin,Battery management system failure,24.0,001587
1588.0,Oliver,da Rocha,Dolphin,Cooling system issues,42.0,001588
1589.0,Benicio,da Costa,Dolphin,Electrical system faults,34.0,001589
1590.0,Juliana,Marques,Dolphin,Charging issues,3.0,001590
1591.0,Raquel,Pimenta,Dolphin,Software glitches,38.0,001591
1592.0,Julia,Rocha,Dolphin,Range anxiety,20.0,001592
1593.0,Ana Carolina,Garcia,Dolphin,Brake system maintenance,3.0,001593
1594.0,Mathias,Moura,Yuan,Regenerative braking issues,13.0,001594
1595.0,Ayla,da Conceição,Dolphin,Charging issues,8.0,001595
1596.0,Marcos Vinicius,Barros,Dolphin,Vehicle control system failures,1.0,001596
1597.0,Cauê,Ramos,Dolphin,Charging port issues,23.0,001597
1598.0,Davi,Jesus,Han,Cooling system issues,6.0,001598
1599.0,Leonardo,Ribeiro,Dolphin,Electric motor failure,10.0,001599
1600.0,Matteo,da Rocha,Yuan,Fluid top-up,44.0,001600
1601.0,Elisa,Cassiano,Yuan,Range anxiety,47.0,001601
1602.0,Maria Julia,Sales,Dolphin,Fluid top-up,21.0,001602
1603.0,Eloá,Cavalcanti,Dolphin,Battery management system failure,26.0,001603
1604.0,Isaque,Azevedo,Dolphin,Regenerative braking issues,34.0,001604
1605.0,Davi Luiz,Camargo,Yuan,Wiring problems,19.0,001605
1606.0,Raul,da Mata,Dolphin,Wiring problems,32.0,001606
1607.0,Gael,Novais,Dolphin,Range anxiety,35.0,001607
1608.0,Léo,Leão,Dolphin,Overheating of battery,31.0,001608
1609.0,Ana Liz,Duarte,Tan,Tire replacement,16.0,001609
1610.0,Carolina,Brito,Dolphin,Battery management system failure,42.0,001610
1611.0,Laura,Ferreira,Dolphin,Overheating of battery,5.0,001611
1612.0,Luna,Garcia,Yuan,Range anxiety,34.0,001612
1613.0,Davi,Oliveira,Han,Range anxiety,10.0,001613
1614.0,Bárbara,da Cruz,Dolphin,Battery management system failure,15.0,001614
1615.0,Evelyn,Pastor,Tan,Overheating of battery,20.0,001615
1616.0,Calebe,da Mota,Han,Overheating of battery,25.0,001616
1617.0,Isis,Oliveira,Dolphin,Inverter problems,12.0,001617
1618.0,Davi Lucas,Fernandes,Dolphin,Overheating of battery,30.0,001618
1619.0,Marina,Alves,Seal,Cooling system issues,8.0,001619
1620.0,Davi Miguel,Vargas,Dolphin,Charging issues,34.0,001620
1621.0,André,Pires,Dolphin,Battery management system failure,38.0,001621
1622.0,Luiz Henrique,Fogaça,Dolphin,Suspension problems,35.0,001622
1623.0,Antony,Cavalcanti,Dolphin,Tire replacement,9.0,001623
1624.0,Vitor,Araújo,Dolphin,Cabin filter replacement,13.0,001624
1625.0,Murilo,Cunha,Han,Battery degradation,2.0,001625
1626.0,Davi,Ramos,Dolphin,Software glitches,22.0,001626
1627.0,Felipe,Sousa,Dolphin,Charging issues,21.0,001627
1628.0,Beatriz,da Cruz,Dolphin,Fluid top-up,10.0,001628
1629.0,Bella,Nascimento,Dolphin,Windshield replacement,32.0,001629
1630.0,André,Rezende,Yuan,Battery management system failure,3.0,001630
1631.0,Luiza,Câmara,Yuan,Vehicle control system failures,14.0,001631
1632.0,Henry Gabriel,Moura,Seal,Battery management system failure,19.0,001632
1633.0,André,da Mota,Dolphin,Electrical system faults,30.0,001633
1634.0,Rodrigo,Alves,Dolphin,Regenerative braking issues,11.0,001634
1635.0,Gabriel,Nunes,Dolphin,Electrical system faults,43.0,001635
1636.0,Julia,Câmara,Yuan,Charging port issues,41.0,001636
