dealerOrderId,dealerId,dealerOrderNo,createBy,createName,updateBy,updateName,repairType,orderStatus,orderCreateDate,orderLastBalanceDate,vin,custName,custEmail,deliverer,delivererMobile,powerMileage,totalMileage,createClaimFlag,claimNo,activityFlag,activityCode,troubleDesc,deliverProblem,checkResult,isSecstore,secstoreId
002891,000016,67.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-13,2024-07-09,LNE-4H53,Caio Correia,Correia.Caio@@outlook.com,Maria Clara Leão,+55 (081) 3786 0481,9437.0,13795.0,Y,c2f4ab8e-f3c1-407f-8aa6-bd7cced27f67,Y,876e9409-5ad0-4ce2-a5f9-37fe437c2fc3,Battery management system failure,,,Y,1f2c3423-e2e5-43ce-8f08-3829d86140de
002892,000010,115.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-25,2024-05-18,KXC-0D80,Natália Campos,Campos.Natália@@gmail.com,Francisco Borges,(031) 3606 3518,9153.0,51003.0,Y,6d859224-8dfc-444b-8608-c096a840236d,Y,99997987-6979-4712-ab4f-3594818de6aa,Regenerative braking issues,,,N,
002893,000023,66.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-21,2024-06-19,OOU-7N67,Sophia Aparecida,Aparecida.Sophia@uol.com.br,Lorenzo da Rosa,+55 (084) 1957-2943,23552.0,34481.0,N,,Y,4b8a2f9a-3823-41be-85b7-dab3f1098f4b,Inconsistent charging,,,N,
002894,000017,110.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-22,2024-04-29,TFT-1Y67,Kaique Fonseca,Fonseca.Kaique@@gmail.com,Mariah Santos,84 0134 7247,22737.0,89094.0,Y,66862680-d443-4d19-89e7-91d7c13a79d7,N,,Battery overheating,,,Y,5b22389b-9a8f-491f-9cf4-e947d3a00ffd
002895,000046,28.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-21,2024-04-22,JGC-7V07,Camila Correia,Correia.Camila@uol.com.br,João Miguel Moraes,+55 51 4425 0625,8950.0,63721.0,Y,5a681870-e099-407f-a9d2-7d7d812ef0fe,N,,Suspension problems,,,N,
002896,000014,56.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-18,2024-05-06,ITQ-9L65,Benjamin Santos,Santos.Benjamin@@yahoo.com.br,Dra. Ana Laura Monteiro,(021) 5530 7791,33338.0,90173.0,Y,6fda9799-8034-40fc-a4e3-29597556f3c6,N,,Electric motor failure,,,N,
002897,000016,117.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-07,2024-07-20,XOM-2O39,Otto da Mata,da Mata.Otto@@yahoo.com.br,Eduarda Martins,61 6697 2062,36015.0,4598.0,Y,0f92dfd9-56c9-4de7-97ef-c2552b609f30,N,,Suspension problems,,,N,
002898,000046,97.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-01-20,2024-02-11,DDQ-0L30,João Vitor Caldeira,Caldeira.João Vitor@@outlook.com,Rhavi Moraes,+55 (084) 5206 0687,18618.0,37210.0,N,,N,,Suspension problems,,,Y,2561fca6-87b4-4377-bb6d-f8370270f21c
002899,000034,61.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-30,2024-06-25,LUJ-7P53,Kaique Fogaça,Fogaça.Kaique@@outlook.com,Luiz Miguel Nascimento,+55 31 0446-0356,221.0,22534.0,Y,52e04084-65af-4b53-b2ab-aaab1c7dde17,Y,c2eb4efa-4b3a-45eb-9f18-09d359954371,Inconsistent charging,,,Y,f764cfaf-0f45-48a0-97aa-1520e7db496d
002900,000018,67.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-02,2024-05-13,HNH-8A45,Isaac Alves,Alves.Isaac@@gmail.com,Pedro Lucas Pimenta,11 4078 4452,42823.0,62299.0,Y,dfcac2c2-f650-4ff2-8fcd-75173dd68045,Y,4ff1af7e-d48c-48c9-a5b1-ae3dafe5e8c5,Inconsistent charging,,,N,
002901,000022,95.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-25,2024-04-04,DSR-3J62,Antônio Ramos,Ramos.Antônio@@yahoo.com.br,Eduardo Rezende,+55 (031) 2750 4338,21036.0,38328.0,N,,N,,Suspension problems,,,N,
002902,000039,67.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-16,2024-06-26,HUQ-9J51,Emanuel da Mota,da Mota.Emanuel@@gmail.com,Luara Viana,+55 61 8511 4046,49273.0,72487.0,N,,Y,d02a5b4f-66e5-45b6-b437-48d8137cb892,Suspension problems,,,Y,5fbe855b-c576-418f-9c9d-3bbe53b451d1
002903,000022,113.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-03,2024-05-27,CUB-2L21,Yago Lopes,Lopes.Yago@@gmail.com,Isabelly Camargo,41 6347 0873,2321.0,5669.0,Y,9e04afe9-156d-4e5a-8779-d30b65f63e25,Y,97852619-6eeb-480f-8b3a-5375ea4e1822,Battery management system failure,,,N,
002904,000029,76.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-06,2024-03-23,DVA-0Z15,Maria Liz Dias,Dias.Maria Liz@@yahoo.com.br,Milena Macedo,0500-812-0112,1356.0,83905.0,N,,Y,8c4dc80f-e5e5-414d-8315-f0852fd56e07,Inconsistent charging,,,Y,0f506045-e15b-4cc8-af80-f407f8497717
002905,000049,50.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-14,2024-07-22,BVW-2R71,João Pedro Freitas,Freitas.João Pedro@uol.com.br,Davi Castro,0900-460-1133,19534.0,19576.0,Y,3d33604b-3192-4ffc-a593-8f9583ca447b,N,,Wiring problems,,,Y,53397906-f757-4495-87ec-4000043f718f
002906,000014,66.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-30,2024-06-22,HKI-9V69,Gustavo Pimenta,Pimenta.Gustavo@@gmail.com,Alice Machado,11 3042 5265,17528.0,98138.0,Y,622a955d-fbb0-40ed-a4ac-e6261de2311c,Y,bf7a62db-741b-40da-a64b-468e81d7d337,Suspension problems,,,N,
002907,000002,43.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-29,2024-06-10,AYL-4F32,Olívia Cunha,Cunha.Olívia@@gmail.com,Valentina Leão,+55 11 7886 1833,15802.0,49280.0,N,,Y,1adf56d0-fa74-4f6a-8c7c-298f14134887,Windshield replacement,,,Y,f5309201-deb2-43d0-8641-6f0891f8772f
002908,000021,58.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-13,2024-06-24,FCU-9C16,Oliver Novaes,Novaes.Oliver@@yahoo.com.br,Ana Vitória Fogaça,+55 (011) 9384-0548,28309.0,55267.0,N,,Y,18d8029a-276f-4a98-915e-8a39f38b52d7,Charging port issues,,,N,
002909,000027,50.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-12,2024-03-10,ASM-0F19,Marcelo Cardoso,Cardoso.Marcelo@@yahoo.com.br,Vinicius Vargas,+55 21 2477-4365,48034.0,16656.0,N,,Y,e0fb7cc7-6fdb-46b6-a19d-f39c1ddf8073,Suspension problems,,,Y,536170ee-efac-4eab-8925-8b13e8837d77
002910,000018,103.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-22,2024-05-10,YRM-6R70,Ana Casa Grande,Casa Grande.Ana@@outlook.com,Erick Pinto,+55 41 7654-0121,16248.0,40129.0,N,,N,,Inconsistent charging,,,N,
002911,000012,102.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-17,2024-06-30,TYF-8B56,Juan da Paz,da Paz.Juan@@yahoo.com.br,Benício Jesus,+55 (081) 9952-0285,40174.0,47041.0,Y,09c92d21-b839-44ac-b22c-074ab70b1f38,N,,Software glitches,,,Y,86a827a7-cbbf-4669-a876-878f5729f1c6
002912,000019,95.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-18,2024-05-01,NQH-1E51,Dante Correia,Correia.Dante@@gmail.com,Henry Gabriel Rodrigues,+55 (061) 7477 7922,30459.0,26810.0,Y,ca6af64c-3cb8-4b3e-9f76-f395a169122e,Y,96acf1f9-a7d4-42be-8957-b1eb176ab2dd,Range anxiety,,,N,
002913,000011,56.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-19,2024-06-30,PWJ-8F63,Paulo Santos,Santos.Paulo@uol.com.br,Arthur Nunes,(031) 2799 7493,20634.0,83160.0,Y,f079ef03-424c-46ab-8291-aa80c95abd68,N,,Regenerative braking issues,,,N,
002914,000040,116.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-04,2024-02-14,XMW-4F64,Luiz Felipe Garcia,Garcia.Luiz Felipe@@outlook.com,Diego Santos,(084) 3470-7794,21080.0,60413.0,N,,N,,Suspension problems,,,Y,2472fb62-88e7-4c28-a1bc-c10de7bc1ed8
002915,000006,28.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-10,2024-05-15,ZHW-7H83,Vinicius da Rosa,da Rosa.Vinicius@@gmail.com,Stephany Porto,(041) 1516 7319,24220.0,85079.0,N,,Y,2e8b1588-b227-470f-8253-3a3104794bc8,Climate control system issues,,,Y,22a747fc-d3ca-484d-9fdd-4d713386e28d
002916,000019,61.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-13,2024-05-29,TBQ-9Z56,Pedro Lucas Andrade,Andrade.Pedro Lucas@@outlook.com,Mariana das Neves,51 0525 3179,12641.0,47059.0,Y,fa109e8f-055f-4c77-a11d-ff7302b35a1a,Y,d8b7ac77-0349-4c5f-93b5-31b5305c16bc,Suspension problems,,,N,
002917,000036,110.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-13,2024-07-07,ALP-6U65,Leandro Carvalho,Carvalho.Leandro@@outlook.com,Pedro Lucas Caldeira,51 4893 6305,17913.0,81180.0,Y,ac8bd467-be07-4ad5-af51-818ec06691c0,Y,55338035-94b2-4453-b1b5-8ec4675e2a9b,Suspension problems,,,N,
002918,000006,41.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-08,2024-06-29,TGA-0G52,Miguel Rodrigues,Rodrigues.Miguel@@yahoo.com.br,Dr. José Pedro Abreu,+55 (081) 7932-6070,4174.0,99069.0,Y,ec7c4d6c-a4a1-444b-9abc-f36b99efdb51,N,,Software glitches,,,N,
002919,000026,49.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-04,2024-05-11,HFQ-1S54,Gabriela Alves,Alves.Gabriela@@outlook.com,Dr. João Miguel Macedo,51 2808 5441,39187.0,17555.0,Y,1a51730f-90dd-465e-8e9f-f85f573dd20b,Y,326e7074-0b2d-4465-a14b-ea60da263efb,Charging port issues,,,Y,7d34582a-ff0d-4d76-bdbf-64d0d5559fcf
002920,000024,60.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-23,2024-06-05,EHY-8K70,Maria Cecília Borges,Borges.Maria Cecília@@outlook.com,Joana Porto,71 7206-3970,34202.0,60304.0,Y,8b3f8bc5-b04f-4a7d-b364-6df4fddc6dd6,N,,Inconsistent charging,,,Y,29a61fb0-fb41-44c3-b8fc-5fd6a685c587
002921,000038,21.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-06-17,2024-07-10,BCE-3R69,Letícia Camargo,Camargo.Letícia@@yahoo.com.br,Sr. José Pedro Aragão,0900 423 2296,6325.0,35164.0,Y,aaaebab0-d5ce-44c7-9dc3-1aba9cc81a99,N,,Fluid top-up,,,Y,5ead274d-42eb-4a12-b86f-d569492b9889
002922,000025,88.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-31,2024-07-12,DUQ-9R06,Caio Freitas,Freitas.Caio@@gmail.com,João da Cunha,+55 (031) 3745-7194,2808.0,23261.0,N,,Y,d71748cc-2117-47e1-a9ed-4bd68a17b773,Inconsistent charging,,,Y,616abced-0a98-4b75-adee-259dac5723f4
002923,000014,105.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-17,2024-06-14,QCK-4T53,Kamilly da Costa,da Costa.Kamilly@@yahoo.com.br,Ryan da Mata,+55 41 3968 1322,18080.0,13469.0,N,,Y,a0521777-d348-49cc-aec8-5e43a0ea0854,Range anxiety,,,N,
002924,000018,36.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-04,2024-04-07,QGQ-1Y00,Joaquim Brito,Brito.Joaquim@@outlook.com,Pedro Henrique Camargo,+55 (011) 0034 5710,22398.0,12482.0,N,,N,,Fluid top-up,,,Y,bc203a43-c1ce-4981-bc78-f5720257ef00
002925,000027,108.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-12,2024-07-05,BRN-4U19,Maria Flor Cardoso,Cardoso.Maria Flor@@outlook.com,Dr. Dante Sales,84 9344 0173,42429.0,82627.0,Y,a0405684-1a23-4d4f-894d-2ad08fa5a585,N,,Suspension problems,,,Y,8fe7257e-d64f-4030-9a05-8bb14fa7094e
002926,000008,91.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-14,2024-07-19,DJK-6G35,Kaique Novaes,Novaes.Kaique@@outlook.com,Bruno Sá,0500 063 3879,25344.0,84576.0,N,,Y,1909f228-b689-4d95-99b0-4b876a873d28,Connectivity issues,,,N,
002927,000042,101.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-01,2024-06-13,IIO-5M27,Lorena Marques,Marques.Lorena@@outlook.com,Luigi Leão,+55 (011) 1271 3689,46605.0,65501.0,N,,N,,Suspension problems,,,Y,5b7d1129-9e17-462d-a487-a35695910f46
002928,000030,48.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-18,2024-04-07,JRL-8D01,Yago Novais,Novais.Yago@@outlook.com,Renan Santos,0500 876 8938,34742.0,36395.0,N,,Y,7791c364-707e-4677-9bdf-dad4714dc50d,Climate control system issues,,,N,
002929,000049,29.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-01,2024-07-25,AFZ-9F25,Davi Peixoto,Peixoto.Davi@uol.com.br,Sr. Ian Silveira,+55 11 7482 8659,12496.0,62304.0,Y,29406767-07c7-4c99-8082-c25abf08989f,Y,99b3fb12-70ac-47fb-8abc-88e44411870a,Suspension problems,,,N,
002930,000040,59.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-19,2024-06-22,NPU-0S07,Bianca Guerra,Guerra.Bianca@uol.com.br,Pietro Almeida,+55 (041) 2642-1772,5518.0,93019.0,N,,Y,8350331a-623c-4faa-ad6e-3a7d8f670e40,Climate control system issues,,,Y,33d34071-dd42-487d-ba96-22786baab4b5
002931,000021,77.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-04,2024-03-25,RHK-9K17,Bruna Correia,Correia.Bruna@@gmail.com,Theodoro Novaes,0500-940-1707,33402.0,27838.0,Y,9287dbe5-982d-424f-90e6-ea7d01644ba8,N,,Vehicle control system failures,,,N,
002932,000023,83.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-10,2024-06-13,YTG-8T70,Daniela Ferreira,Ferreira.Daniela@uol.com.br,Augusto Moreira,71 3212 9323,49200.0,87355.0,Y,397c2f44-51e3-4470-b70f-ced1c9f5b10f,N,,Suspension problems,,,N,
002933,000002,68.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-07-20,2024-07-23,BUH-6E50,Yasmin Jesus,Jesus.Yasmin@@outlook.com,Dr. Antônio Moreira,(031) 1118 3526,14883.0,29147.0,Y,d61ac082-ee42-4ffa-9429-a154b15b05f7,N,,Inconsistent charging,,,Y,6873e0c5-d06e-4147-ae7d-03b1a3c531ba
002934,000002,23.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-19,2024-03-23,ZRP-7L46,Maria Júlia Costela,Costela.Maria Júlia@@gmail.com,Maria Eduarda Cunha,61 4966-7406,45996.0,4504.0,N,,Y,41c82962-8e83-40ef-bdd1-a0c50c5301ad,Overheating of battery,,,N,
002935,000016,24.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-24,2024-07-08,IFH-6L17,Maria Alice Rezende,Rezende.Maria Alice@@yahoo.com.br,Dr. Noah Pinto,(051) 7126-0372,17546.0,63624.0,N,,Y,d82e7454-3db7-4bdd-8caf-a2ac1f67c286,Fluid top-up,,,N,
002936,000006,96.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-31,2024-06-16,WMK-8L83,Emilly Peixoto,Peixoto.Emilly@uol.com.br,Carolina Cassiano,21 2916 3856,23844.0,35038.0,N,,Y,e9713e6a-1a78-46d6-b9aa-a3824958bbca,Inconsistent charging,,,N,
002937,000022,99.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-30,2024-06-19,CFW-2P79,Isabelly Gonçalves,Gonçalves.Isabelly@@outlook.com,Natália Barbosa,+55 (071) 1413 1597,43396.0,53641.0,N,,Y,e5ddf69e-9549-4a8c-aed6-5a8ca2b18697,Connectivity issues,,,N,
002938,000008,118.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-20,2024-07-24,HZW-9I76,Marcos Vinicius Casa Grande,Casa Grande.Marcos Vinicius@@outlook.com,Vitor Hugo Camargo,41 8811 2062,24490.0,6380.0,Y,98b25ca1-78b6-4eff-a307-c2868e7a3af5,Y,eb19eab0-6ac2-4616-a809-8490828cb4b8,Suspension problems,,,N,
002939,000022,36.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-22,2024-03-09,UJT-3A98,Isabela Câmara,Câmara.Isabela@uol.com.br,José Pedro Moreira,(061) 7214 2617,12201.0,27751.0,N,,N,,Overheating of battery,,,N,
002940,000030,51.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-23,2024-05-31,CGV-6C42,Renan Costa,Costa.Renan@@gmail.com,Maria Sophia Sousa,41 9402 9448,33706.0,9233.0,N,,N,,Software glitches,,,N,
002941,000008,57.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-07,2024-07-13,WFC-6T56,Ana Liz Vieira,Vieira.Ana Liz@@gmail.com,Juliana Campos,+55 71 0069-0214,2352.0,59245.0,N,,Y,319d45af-e93f-4905-bb0f-cb8ecc87f269,Suspension problems,,,Y,6077e2b7-16bd-411c-adc3-671deb5996c5
002942,000030,33.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-13,2024-07-15,BSJ-0C67,Arthur Araújo,Araújo.Arthur@@gmail.com,Igor Pastor,(071) 2750 2554,25733.0,65222.0,N,,N,,Suspension problems,,,Y,61c20b90-9bdd-415c-89b5-42966c45adb7
002943,000021,43.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-07,2024-07-14,SCC-7S23,Liz Vieira,Vieira.Liz@@gmail.com,Kevin Carvalho,+55 (081) 8036-6383,40430.0,73729.0,Y,3f05a438-9e05-46f0-a59e-600154e8cf48,Y,90eedfed-ceb5-45c1-812a-9f5b043ee6c7,Suspension problems,,,N,
002944,000024,54.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-17,2024-06-29,LJQ-6W32,Maria Helena Caldeira,Caldeira.Maria Helena@@outlook.com,Sra. Eloah Santos,+55 31 4781-8598,4204.0,66032.0,Y,c669a184-7aaa-4d06-a0df-75c4935874d9,N,,Battery management system failure,,,N,
002945,000020,102.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-14,2024-05-26,UNC-9N43,Caroline Aparecida,Aparecida.Caroline@uol.com.br,Maria Luiza Cassiano,+55 (081) 5231 4950,40399.0,2063.0,Y,624e9a85-a494-4f2e-8c84-91751222cd86,Y,e4e4972d-3dce-4e35-a251-e933ab9e3ce8,Suspension problems,,,N,
002946,000050,37.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-06,2024-04-24,FCG-6Q92,Alícia Pinto,Pinto.Alícia@uol.com.br,Isabelly da Conceição,(041) 8588 7326,11198.0,65103.0,Y,a1b0afd0-d90f-4a8a-9b30-c09927e53db9,N,,Overheating of battery,,,N,
002947,000026,49.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-12,2024-07-14,NAE-7Q59,Otto Correia,Correia.Otto@@outlook.com,Kaique Moura,+55 (011) 4765 6060,14258.0,48854.0,N,,Y,fd65e17c-8781-42ba-a56e-c3cdda6f3429,Inconsistent charging,,,Y,56a734ad-41d3-4cec-adbf-2cb8e6066e9e
002948,000021,81.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-24,2024-05-10,TPK-0D06,Rael Borges,Borges.Rael@@outlook.com,Dr. João Guilherme Mendes,0500-592-8998,207.0,24535.0,N,,N,,Battery overheating,,,Y,263e6814-296e-4fe4-9ba2-643da030eb9a
002949,000023,59.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-22,2024-07-23,PVQ-1G65,Yan Porto,Porto.Yan@uol.com.br,Mirella Fogaça,+55 31 2401-4945,141.0,3692.0,N,,Y,3a3ea156-b179-41d4-a58a-f4663434d679,Suspension problems,,,Y,f78d888c-a88d-4446-9d78-f354fd880677
002950,000046,34.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-01-04,2024-04-20,VGS-8T21,Stella Almeida,Almeida.Stella@@outlook.com,Laura da Mota,+55 (041) 3760-1679,10986.0,7036.0,N,,N,,Range anxiety,,,Y,57aa8359-ffd8-4dec-919d-2d44aa126941
002951,000040,27.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-29,2024-03-05,NGW-3Q03,Eduardo Araújo,Araújo.Eduardo@@outlook.com,Apollo Mendes,51 8081 7609,18374.0,89665.0,Y,59d3bbd4-c894-470e-9970-18453f0a498b,N,,Inconsistent charging,,,Y,89cbb35d-537d-4aec-9a5f-27097c3005fc
002952,000045,62.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-14,2024-04-07,ARC-7K93,João Guilherme das Neves,das Neves.João Guilherme@@gmail.com,Asafe Albuquerque,+55 41 2797-5212,254.0,1114.0,Y,6d3bd229-49e9-4e3b-ad7e-d83bafdbf80f,N,,Cabin filter replacement,,,N,
002953,000037,20.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-21,2024-03-05,VIE-4E50,Isabella Silva,Silva.Isabella@@yahoo.com.br,Vitor Jesus,0800-180-4777,33595.0,33913.0,Y,f53a451d-5781-47e9-b754-6e938adcd6a2,Y,3fe9e4ba-1754-41aa-8b71-a663122fcd35,Overheating of battery,,,Y,23530b65-c880-44cc-baeb-584550994820
002954,000028,54.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-26,2024-05-27,HIO-6W23,Guilherme Lopes,Lopes.Guilherme@@yahoo.com.br,Laís Rezende,+55 (011) 9999 7503,12763.0,55285.0,N,,Y,21825edb-97fc-4cbc-b4a1-afac7870cbad,Fluid top-up,,,Y,0d4796e7-5888-4a9c-9c45-1cab4c78bfa9
002955,000008,108.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-07,2024-05-13,OSJ-2H84,Ravi Martins,Martins.Ravi@@gmail.com,Alice Teixeira,+55 (084) 1418-4936,172.0,28914.0,Y,be0aa0fc-7054-47ff-a6ac-46388483a8a7,N,,Overheating of battery,,,Y,57d6b1b8-f9b7-4ae5-8a85-51cfe1c6c320
002956,000045,116.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-06,2024-07-24,ZKY-1H33,Caleb Vieira,Vieira.Caleb@uol.com.br,Rodrigo Nascimento,61 3014-3906,33835.0,80851.0,Y,9cf44353-7ef5-4937-a72a-196036bde6a7,N,,Suspension problems,,,N,
002957,000047,111.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-19,2024-06-08,GBB-5I32,Luiz Felipe Moreira,Moreira.Luiz Felipe@@gmail.com,Dra. Helena Abreu,+55 61 5415-1603,11162.0,94916.0,N,,N,,Suspension problems,,,Y,a23dfe37-e425-48d3-81c8-5113a2490b08
002958,000012,108.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-16,2024-06-18,RCB-8B16,Ana Julia Pinto,Pinto.Ana Julia@@gmail.com,Alexandre Gomes,81 2693 8901,22316.0,79979.0,Y,1f70e6c6-a798-4b8c-9285-58a5f0b08d46,Y,16f6b35d-98b4-4ff2-9bec-124c3771b904,Inverter problems,,,Y,329270fe-341b-48c7-b570-3a97f5bcbfb8
002959,000039,80.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-13,2024-05-25,NPL-0Y00,Marcelo da Cunha,da Cunha.Marcelo@uol.com.br,Luiz Henrique Rios,+55 (081) 4879 5586,37006.0,88004.0,Y,fb3ec6e4-3d31-4a32-a15c-d588bc192843,Y,286ee420-cec8-4f7d-ace2-60f8a4d7dda6,Tire replacement,,,N,
002960,000005,23.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-07,2024-04-22,YGG-8C68,Ravy Alves,Alves.Ravy@@outlook.com,Catarina Castro,+55 (061) 4220 5965,3728.0,64300.0,N,,Y,a4d28b55-61b2-4397-a38a-4da0063269fd,Suspension problems,,,N,
002961,000026,72.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-16,2024-06-30,FCA-4C78,Ágatha Freitas,Freitas.Ágatha@@gmail.com,Bárbara Porto,0300-933-2275,12019.0,522.0,N,,Y,87b93133-552b-46e3-8f04-960ee8026eb2,Inconsistent charging,,,Y,f7152a69-70e8-4575-a964-2ccf586f2e04
002962,000030,84.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-03,2024-03-04,XWQ-1O28,Marcela Alves,Alves.Marcela@@yahoo.com.br,Mariane Rodrigues,+55 (084) 4450-4108,47396.0,19932.0,Y,c22cddb8-b86c-4425-b4a1-24ff6e25dca3,N,,Climate control system issues,,,Y,d5de2cc6-453c-4e2c-a584-4c0b0eb2ce6d
002963,000016,42.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-23,2024-07-24,QVY-6R84,Ian Araújo,Araújo.Ian@uol.com.br,Bernardo Almeida,(084) 3205-0509,1396.0,43902.0,N,,Y,6849158e-b3b4-42bd-b09f-9b693bc83bc2,Battery degradation,,,Y,fa40d2e2-9030-4535-bb5b-dce48668b5c0
002964,000007,92.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-14,2024-07-21,INW-0B93,Bella Brito,Brito.Bella@@yahoo.com.br,Vitória Barros,+55 84 8887 8817,22959.0,75323.0,Y,6409d7db-2aa0-49f2-89a4-52a8e9e2d3d3,Y,7eac550b-3da4-4f45-bce3-c66c27d3fa7a,Inconsistent charging,,,N,
002965,000018,115.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-01,2024-05-29,TSJ-1A13,Melissa Freitas,Freitas.Melissa@@outlook.com,Matheus da Cruz,+55 51 0201 5577,49330.0,15862.0,N,,Y,5f269338-cde0-4385-8e1f-b7e35fe4de13,Overheating of battery,,,N,
002966,000033,82.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-08,2024-07-11,WCU-0Q00,Melina Gomes,Gomes.Melina@@gmail.com,Júlia Cunha,71 1658 2823,41526.0,68751.0,N,,Y,5044c3bc-c702-4150-844a-8ec8d9261d07,Suspension problems,,,Y,e9e49aca-4350-4598-83be-40b76acd9b32
002967,000013,111.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-03,2024-06-09,IVX-1J40,Heloisa da Cunha,da Cunha.Heloisa@@yahoo.com.br,Gabriel Castro,(031) 5424-5328,44986.0,87204.0,N,,N,,Cooling system issues,,,N,
